date,Day,holiday_name,skill_id,Time,Time Hour,Time Min,Call
2/2/2014,Sun,,7,1800,,,2
2/2/2014,Sun,,7,1830,,,1
2/2/2014,Sun,,7,1900,,,3
2/2/2014,Sun,,7,1930,,,0
2/2/2014,Sun,,7,2000,,,1
2/2/2014,Sun,,7,2030,,,3
2/2/2014,Sun,,7,2100,,,0
2/2/2014,Sun,,7,2130,,,0
2/2/2014,Sun,,7,2200,,,2
2/2/2014,Sun,,7,2230,,,1
2/2/2014,Sun,,7,2300,,,0
2/2/2014,Sun,,7,2330,,,3
2/2/2014,Sun,,8,0,,,2
2/2/2014,Sun,,8,30,,,1
2/2/2014,Sun,,8,100,,,5
2/2/2014,Sun,,8,130,,,4
2/2/2014,Sun,,8,200,,,3
2/2/2014,Sun,,8,230,,,1
2/2/2014,Sun,,8,300,,,1
2/2/2014,Sun,,8,330,,,2
2/2/2014,Sun,,8,400,,,2
2/2/2014,Sun,,8,430,,,3
2/2/2014,Sun,,8,500,,,3
2/2/2014,Sun,,8,530,,,3
2/2/2014,Sun,,8,600,,,3
2/2/2014,Sun,,8,630,,,5
2/2/2014,Sun,,8,700,,,5
2/2/2014,Sun,,8,730,,,9
2/2/2014,Sun,,8,800,,,13
2/2/2014,Sun,,8,830,,,13
2/2/2014,Sun,,8,900,,,8
2/2/2014,Sun,,8,930,,,12
2/2/2014,Sun,,8,1000,,,8
2/2/2014,Sun,,8,1030,,,12
2/2/2014,Sun,,8,1100,,,4
2/2/2014,Sun,,8,1130,,,11
2/2/2014,Sun,,8,1200,,,11
2/2/2014,Sun,,8,1230,,,12
2/2/2014,Sun,,8,1300,,,7
2/2/2014,Sun,,8,1330,,,8
2/2/2014,Sun,,8,1400,,,14
2/2/2014,Sun,,8,1430,,,12
2/2/2014,Sun,,8,1500,,,4
2/2/2014,Sun,,8,1530,,,16
2/2/2014,Sun,,8,1600,,,10
2/2/2014,Sun,,8,1630,,,8
2/2/2014,Sun,,8,1700,,,4
2/2/2014,Sun,,8,1730,,,7
2/2/2014,Sun,,8,1800,,,7
2/2/2014,Sun,,8,1830,,,5
2/2/2014,Sun,,8,1900,,,5
2/2/2014,Sun,,8,1930,,,12
2/2/2014,Sun,,8,2000,,,14
2/2/2014,Sun,,8,2030,,,13
2/2/2014,Sun,,8,2100,,,5
2/2/2014,Sun,,8,2130,,,4
2/2/2014,Sun,,8,2200,,,7
2/2/2014,Sun,,8,2230,,,6
2/2/2014,Sun,,8,2300,,,0
2/2/2014,Sun,,8,2330,,,4
2/2/2014,Sun,,13,0,,,0
2/2/2014,Sun,,13,30,,,1
2/2/2014,Sun,,13,100,,,3
2/2/2014,Sun,,13,130,,,0
2/2/2014,Sun,,13,200,,,1
2/2/2014,Sun,,13,230,,,0
2/2/2014,Sun,,13,300,,,9
2/2/2014,Sun,,13,330,,,0
2/2/2014,Sun,,13,400,,,4
2/2/2014,Sun,,13,430,,,1
2/2/2014,Sun,,13,500,,,1
2/2/2014,Sun,,13,530,,,14
2/2/2014,Sun,,13,600,,,0
2/2/2014,Sun,,13,630,,,0
2/2/2014,Sun,,13,700,,,0
2/2/2014,Sun,,13,730,,,5
2/2/2014,Sun,,13,800,,,1
2/2/2014,Sun,,13,830,,,3
2/2/2014,Sun,,13,900,,,1
2/2/2014,Sun,,13,930,,,4
2/2/2014,Sun,,13,1000,,,5
2/2/2014,Sun,,13,1030,,,0
2/2/2014,Sun,,13,1100,,,3
2/2/2014,Sun,,13,1130,,,4
2/2/2014,Sun,,13,1200,,,4
2/2/2014,Sun,,13,1230,,,5
2/2/2014,Sun,,13,1300,,,8
2/2/2014,Sun,,13,1330,,,6
2/2/2014,Sun,,13,1400,,,5
2/2/2014,Sun,,13,1430,,,2
2/2/2014,Sun,,13,1500,,,4
2/2/2014,Sun,,13,1530,,,2
2/2/2014,Sun,,13,1600,,,2
2/2/2014,Sun,,13,1630,,,0
2/2/2014,Sun,,13,1700,,,3
2/2/2014,Sun,,13,1730,,,1
2/2/2014,Sun,,13,1800,,,3
2/2/2014,Sun,,13,1830,,,6
2/2/2014,Sun,,13,1900,,,2
2/2/2014,Sun,,13,1930,,,4
2/2/2014,Sun,,13,2000,,,4
2/2/2014,Sun,,13,2030,,,5
2/2/2014,Sun,,13,2100,,,7
2/2/2014,Sun,,13,2130,,,1
2/2/2014,Sun,,13,2200,,,3
2/2/2014,Sun,,13,2230,,,0
2/2/2014,Sun,,13,2300,,,1
2/2/2014,Sun,,13,2330,,,1
2/2/2014,Sun,,14,0,,,7
2/2/2014,Sun,,14,30,,,4
2/2/2014,Sun,,14,100,,,9
2/2/2014,Sun,,14,130,,,8
2/2/2014,Sun,,14,200,,,9
2/2/2014,Sun,,14,230,,,9
2/2/2014,Sun,,14,300,,,2
2/2/2014,Sun,,14,330,,,4
2/2/2014,Sun,,14,400,,,1
2/2/2014,Sun,,14,430,,,1
2/2/2014,Sun,,14,500,,,2
2/2/2014,Sun,,14,530,,,1
2/2/2014,Sun,,14,600,,,0
2/2/2014,Sun,,14,630,,,1
2/2/2014,Sun,,14,700,,,5
2/2/2014,Sun,,14,730,,,0
2/2/2014,Sun,,14,800,,,0
2/2/2014,Sun,,14,830,,,3
2/2/2014,Sun,,14,900,,,4
2/2/2014,Sun,,14,930,,,15
2/2/2014,Sun,,14,1000,,,17
2/2/2014,Sun,,14,1030,,,24
2/2/2014,Sun,,14,1100,,,23
2/2/2014,Sun,,14,1130,,,25
2/2/2014,Sun,,14,1200,,,28
2/2/2014,Sun,,14,1230,,,25
2/2/2014,Sun,,14,1300,,,23
2/2/2014,Sun,,14,1330,,,29
2/2/2014,Sun,,14,1400,,,30
2/2/2014,Sun,,14,1430,,,21
2/2/2014,Sun,,14,1500,,,26
2/2/2014,Sun,,14,1530,,,24
2/2/2014,Sun,,14,1600,,,26
2/2/2014,Sun,,14,1630,,,17
2/2/2014,Sun,,14,1700,,,22
2/2/2014,Sun,,14,1730,,,12
2/2/2014,Sun,,14,1800,,,15
2/2/2014,Sun,,14,1830,,,5
2/2/2014,Sun,,14,1900,,,9
2/2/2014,Sun,,14,1930,,,4
2/2/2014,Sun,,14,2000,,,7
2/2/2014,Sun,,14,2030,,,10
2/2/2014,Sun,,14,2100,,,6
2/2/2014,Sun,,14,2130,,,2
2/2/2014,Sun,,14,2200,,,7
2/2/2014,Sun,,14,2230,,,7
2/2/2014,Sun,,14,2300,,,5
2/2/2014,Sun,,14,2330,,,10
2/2/2014,Sun,,31,0,,,1
2/2/2014,Sun,,31,30,,,1
2/2/2014,Sun,,31,100,,,1
2/2/2014,Sun,,31,130,,,1
2/2/2014,Sun,,31,200,,,0
2/2/2014,Sun,,31,230,,,2
2/2/2014,Sun,,31,300,,,0
2/2/2014,Sun,,31,330,,,0
2/2/2014,Sun,,31,400,,,0
2/2/2014,Sun,,31,430,,,0
2/2/2014,Sun,,31,500,,,0
2/2/2014,Sun,,31,530,,,0
2/2/2014,Sun,,31,600,,,1
2/2/2014,Sun,,31,630,,,1
2/2/2014,Sun,,31,700,,,2
2/2/2014,Sun,,31,730,,,0
2/2/2014,Sun,,31,800,,,0
2/2/2014,Sun,,31,830,,,4
2/2/2014,Sun,,31,900,,,1
2/2/2014,Sun,,31,930,,,0
2/2/2014,Sun,,31,1000,,,2
2/2/2014,Sun,,31,1030,,,0
2/2/2014,Sun,,31,1100,,,0
2/2/2014,Sun,,31,1130,,,0
2/2/2014,Sun,,31,1200,,,0
2/2/2014,Sun,,31,1230,,,3
2/2/2014,Sun,,31,1300,,,3
2/2/2014,Sun,,31,1330,,,3
2/2/2014,Sun,,31,1400,,,4
2/2/2014,Sun,,31,1430,,,2
2/2/2014,Sun,,31,1500,,,2
2/2/2014,Sun,,31,1530,,,1
2/2/2014,Sun,,31,1600,,,3
2/2/2014,Sun,,31,1630,,,1
2/2/2014,Sun,,31,1700,,,1
2/2/2014,Sun,,31,1730,,,0
2/2/2014,Sun,,31,1800,,,0
2/2/2014,Sun,,31,1830,,,2
2/2/2014,Sun,,31,1900,,,3
2/2/2014,Sun,,31,1930,,,2
2/2/2014,Sun,,31,2000,,,3
2/2/2014,Sun,,31,2030,,,0
2/2/2014,Sun,,31,2100,,,0
2/2/2014,Sun,,31,2130,,,0
2/2/2014,Sun,,31,2200,,,0
2/2/2014,Sun,,31,2230,,,0
2/2/2014,Sun,,31,2300,,,0
2/2/2014,Sun,,31,2330,,,0
2/2/2014,Sun,,40,0,,,0
2/2/2014,Sun,,40,30,,,0
2/2/2014,Sun,,40,100,,,0
2/2/2014,Sun,,40,130,,,0
2/2/2014,Sun,,40,200,,,0
2/2/2014,Sun,,40,230,,,0
2/2/2014,Sun,,40,300,,,0
2/2/2014,Sun,,40,330,,,0
2/2/2014,Sun,,40,400,,,0
2/2/2014,Sun,,40,430,,,0
2/2/2014,Sun,,40,500,,,0
2/2/2014,Sun,,40,530,,,0
2/2/2014,Sun,,40,600,,,0
2/2/2014,Sun,,40,630,,,0
2/2/2014,Sun,,40,700,,,0
2/2/2014,Sun,,40,730,,,0
2/2/2014,Sun,,40,800,,,0
2/2/2014,Sun,,40,830,,,0
2/2/2014,Sun,,40,900,,,0
2/2/2014,Sun,,40,930,,,1
2/2/2014,Sun,,40,1000,,,0
2/2/2014,Sun,,40,1030,,,0
2/2/2014,Sun,,40,1100,,,0
2/2/2014,Sun,,40,1130,,,0
2/2/2014,Sun,,40,1200,,,2
2/2/2014,Sun,,40,1230,,,0
2/2/2014,Sun,,40,1300,,,0
2/2/2014,Sun,,40,1330,,,0
2/2/2014,Sun,,40,1400,,,0
2/2/2014,Sun,,40,1430,,,0
2/2/2014,Sun,,40,1500,,,0
2/2/2014,Sun,,40,1530,,,0
2/2/2014,Sun,,40,1600,,,0
2/2/2014,Sun,,40,1630,,,0
2/2/2014,Sun,,40,1700,,,0
2/2/2014,Sun,,40,1730,,,0
2/2/2014,Sun,,40,1800,,,1
2/2/2014,Sun,,40,1830,,,0
2/2/2014,Sun,,40,1900,,,0
2/2/2014,Sun,,40,1930,,,0
2/2/2014,Sun,,40,2000,,,0
2/2/2014,Sun,,40,2030,,,0
2/2/2014,Sun,,40,2100,,,0
2/2/2014,Sun,,40,2130,,,0
2/2/2014,Sun,,40,2200,,,0
2/2/2014,Sun,,40,2230,,,0
2/2/2014,Sun,,40,2300,,,0
2/2/2014,Sun,,40,2330,,,0
3/2/2014,Mon,,1,0,,,1
3/2/2014,Mon,,1,30,,,3
3/2/2014,Mon,,1,100,,,2
3/2/2014,Mon,,1,130,,,0
3/2/2014,Mon,,1,200,,,1
3/2/2014,Mon,,1,230,,,2
3/2/2014,Mon,,1,300,,,2
3/2/2014,Mon,,1,330,,,1
3/2/2014,Mon,,1,400,,,0
3/2/2014,Mon,,1,430,,,0
3/2/2014,Mon,,1,500,,,0
3/2/2014,Mon,,1,530,,,0
3/2/2014,Mon,,1,600,,,1
3/2/2014,Mon,,1,630,,,3
3/2/2014,Mon,,1,700,,,3
3/2/2014,Mon,,1,730,,,9
3/2/2014,Mon,,1,800,,,11
3/2/2014,Mon,,1,830,,,14
3/2/2014,Mon,,1,900,,,13
3/2/2014,Mon,,1,930,,,19
3/2/2014,Mon,,1,1000,,,32
3/2/2014,Mon,,1,1030,,,19
3/2/2014,Mon,,1,1100,,,20
3/2/2014,Mon,,1,1130,,,19
3/2/2014,Mon,,1,1200,,,21
3/2/2014,Mon,,1,1230,,,21
3/2/2014,Mon,,1,1300,,,17
3/2/2014,Mon,,1,1330,,,21
3/2/2014,Mon,,1,1400,,,19
3/2/2014,Mon,,1,1430,,,25
3/2/2014,Mon,,1,1500,,,23
3/2/2014,Mon,,1,1530,,,30
3/2/2014,Mon,,1,1600,,,28
3/2/2014,Mon,,1,1630,,,19
3/2/2014,Mon,,1,1700,,,18
3/2/2014,Mon,,1,1730,,,18
3/2/2014,Mon,,1,1800,,,12
3/2/2014,Mon,,1,1830,,,7
3/2/2014,Mon,,1,1900,,,11
3/2/2014,Mon,,1,1930,,,10
3/2/2014,Mon,,1,2000,,,10
3/2/2014,Mon,,1,2030,,,8
3/2/2014,Mon,,1,2100,,,10
3/2/2014,Mon,,1,2130,,,11
3/2/2014,Mon,,1,2200,,,5
3/2/2014,Mon,,1,2230,,,5
3/2/2014,Mon,,1,2300,,,4
3/2/2014,Mon,,1,2330,,,4
3/2/2014,Mon,,3,0,,,20
3/2/2014,Mon,,3,30,,,21
3/2/2014,Mon,,3,100,,,15
3/2/2014,Mon,,3,130,,,11
3/2/2014,Mon,,3,200,,,22
3/2/2014,Mon,,3,230,,,18
3/2/2014,Mon,,3,300,,,19
3/2/2014,Mon,,3,330,,,15
3/2/2014,Mon,,3,400,,,8
3/2/2014,Mon,,3,430,,,9
3/2/2014,Mon,,3,500,,,12
3/2/2014,Mon,,3,530,,,10
3/2/2014,Mon,,3,600,,,15
3/2/2014,Mon,,3,630,,,16
3/2/2014,Mon,,3,700,,,25
3/2/2014,Mon,,3,730,,,31
3/2/2014,Mon,,3,800,,,48
3/2/2014,Mon,,3,830,,,72
3/2/2014,Mon,,3,900,,,82
3/2/2014,Mon,,3,930,,,84
3/2/2014,Mon,,3,1000,,,100
3/2/2014,Mon,,3,1030,,,110
3/2/2014,Mon,,3,1100,,,81
3/2/2014,Mon,,3,1130,,,87
3/2/2014,Mon,,3,1200,,,63
3/2/2014,Mon,,3,1230,,,62
3/2/2014,Mon,,3,1300,,,66
3/2/2014,Mon,,3,1330,,,74
3/2/2014,Mon,,3,1400,,,69
3/2/2014,Mon,,3,1430,,,51
3/2/2014,Mon,,3,1500,,,79
3/2/2014,Mon,,3,1530,,,81
3/2/2014,Mon,,3,1600,,,62
3/2/2014,Mon,,3,1630,,,55
3/2/2014,Mon,,3,1700,,,56
3/2/2014,Mon,,3,1730,,,56
3/2/2014,Mon,,3,1800,,,51
3/2/2014,Mon,,3,1830,,,46
3/2/2014,Mon,,3,1900,,,33
3/2/2014,Mon,,3,1930,,,36
3/2/2014,Mon,,3,2000,,,27
3/2/2014,Mon,,3,2030,,,33
3/2/2014,Mon,,3,2100,,,21
3/2/2014,Mon,,3,2130,,,23
3/2/2014,Mon,,3,2200,,,24
3/2/2014,Mon,,3,2230,,,25
3/2/2014,Mon,,3,2300,,,30
3/2/2014,Mon,,3,2330,,,29
3/2/2014,Mon,,4,0,,,0
3/2/2014,Mon,,4,30,,,0
3/2/2014,Mon,,4,100,,,0
3/2/2014,Mon,,4,130,,,0
3/2/2014,Mon,,4,200,,,0
3/2/2014,Mon,,4,230,,,0
3/2/2014,Mon,,4,300,,,0
3/2/2014,Mon,,4,330,,,0
3/2/2014,Mon,,4,400,,,0
3/2/2014,Mon,,4,430,,,0
3/2/2014,Mon,,4,500,,,0
3/2/2014,Mon,,4,530,,,0
3/2/2014,Mon,,4,600,,,0
3/2/2014,Mon,,4,630,,,0
3/2/2014,Mon,,4,700,,,0
3/2/2014,Mon,,4,730,,,0
3/2/2014,Mon,,4,800,,,0
3/2/2014,Mon,,4,830,,,0
3/2/2014,Mon,,4,900,,,0
3/2/2014,Mon,,4,930,,,0
3/2/2014,Mon,,4,1000,,,0
3/2/2014,Mon,,4,1030,,,1
3/2/2014,Mon,,4,1100,,,0
3/2/2014,Mon,,4,1130,,,0
3/2/2014,Mon,,4,1200,,,0
3/2/2014,Mon,,4,1230,,,0
3/2/2014,Mon,,4,1300,,,0
3/2/2014,Mon,,4,1330,,,1
3/2/2014,Mon,,4,1400,,,0
3/2/2014,Mon,,4,1430,,,0
3/2/2014,Mon,,4,1500,,,0
3/2/2014,Mon,,4,1530,,,0
3/2/2014,Mon,,4,1600,,,0
3/2/2014,Mon,,4,1630,,,0
3/2/2014,Mon,,4,1700,,,0
3/2/2014,Mon,,4,1730,,,0
3/2/2014,Mon,,4,1800,,,0
3/2/2014,Mon,,4,1830,,,0
3/2/2014,Mon,,4,1900,,,0
3/2/2014,Mon,,4,1930,,,0
3/2/2014,Mon,,4,2000,,,0
3/2/2014,Mon,,4,2030,,,0
3/2/2014,Mon,,4,2100,,,0
3/2/2014,Mon,,4,2130,,,0
3/2/2014,Mon,,4,2200,,,0
3/2/2014,Mon,,4,2230,,,0
3/2/2014,Mon,,4,2300,,,0
3/2/2014,Mon,,4,2330,,,0
3/2/2014,Mon,,7,0,,,0
3/2/2014,Mon,,7,30,,,0
3/2/2014,Mon,,7,100,,,0
3/2/2014,Mon,,7,130,,,0
3/2/2014,Mon,,7,200,,,0
3/2/2014,Mon,,7,230,,,0
3/2/2014,Mon,,7,300,,,0
3/2/2014,Mon,,7,330,,,0
3/2/2014,Mon,,7,400,,,0
3/2/2014,Mon,,7,430,,,0
3/2/2014,Mon,,7,500,,,0
3/2/2014,Mon,,7,530,,,0
3/2/2014,Mon,,7,600,,,0
3/2/2014,Mon,,7,630,,,0
3/2/2014,Mon,,7,700,,,0
3/2/2014,Mon,,7,730,,,0
3/2/2014,Mon,,7,800,,,1
3/2/2014,Mon,,7,830,,,7
3/2/2014,Mon,,7,900,,,9
3/2/2014,Mon,,7,930,,,8
3/2/2014,Mon,,7,1000,,,17
3/2/2014,Mon,,7,1030,,,13
3/2/2014,Mon,,7,1100,,,9
3/2/2014,Mon,,7,1130,,,14
3/2/2014,Mon,,7,1200,,,10
3/2/2014,Mon,,7,1230,,,2
3/2/2014,Mon,,7,1300,,,3
3/2/2014,Mon,,7,1330,,,10
3/2/2014,Mon,,7,1400,,,10
3/2/2014,Mon,,7,1430,,,11
3/2/2014,Mon,,7,1500,,,12
3/2/2014,Mon,,7,1530,,,14
3/2/2014,Mon,,7,1600,,,6
3/2/2014,Mon,,7,1630,,,9
3/2/2014,Mon,,7,1700,,,5
3/2/2014,Mon,,7,1730,,,8
3/2/2014,Mon,,7,1800,,,2
3/2/2014,Mon,,7,1830,,,3
3/2/2014,Mon,,7,1900,,,7
3/2/2014,Mon,,7,1930,,,1
3/2/2014,Mon,,7,2000,,,3
3/2/2014,Mon,,7,2030,,,1
3/2/2014,Mon,,7,2100,,,1
3/2/2014,Mon,,7,2130,,,1
3/2/2014,Mon,,7,2200,,,0
3/2/2014,Mon,,7,2230,,,2
3/2/2014,Mon,,7,2300,,,1
3/2/2014,Mon,,7,2330,,,0
3/2/2014,Mon,,8,0,,,2
3/2/2014,Mon,,8,30,,,2
3/2/2014,Mon,,8,100,,,2
3/2/2014,Mon,,8,130,,,2
3/2/2014,Mon,,8,200,,,1
3/2/2014,Mon,,8,230,,,2
3/2/2014,Mon,,8,300,,,1
3/2/2014,Mon,,8,330,,,1
3/2/2014,Mon,,8,400,,,2
3/2/2014,Mon,,8,430,,,1
3/2/2014,Mon,,8,500,,,1
3/2/2014,Mon,,8,530,,,1
3/2/2014,Mon,,8,600,,,0
3/2/2014,Mon,,8,630,,,6
3/2/2014,Mon,,8,700,,,5
3/2/2014,Mon,,8,730,,,5
3/2/2014,Mon,,8,800,,,12
3/2/2014,Mon,,8,830,,,10
3/2/2014,Mon,,8,900,,,20
3/2/2014,Mon,,8,930,,,21
3/2/2014,Mon,,8,1000,,,26
3/2/2014,Mon,,8,1030,,,28
3/2/2014,Mon,,8,1100,,,24
3/2/2014,Mon,,8,1130,,,29
3/2/2014,Mon,,8,1200,,,17
3/2/2014,Mon,,8,1230,,,14
3/2/2014,Mon,,8,1300,,,19
3/2/2014,Mon,,8,1330,,,16
3/2/2014,Mon,,8,1400,,,17
3/2/2014,Mon,,8,1430,,,14
3/2/2014,Mon,,8,1500,,,22
3/2/2014,Mon,,8,1530,,,23
3/2/2014,Mon,,8,1600,,,17
3/2/2014,Mon,,8,1630,,,23
3/2/2014,Mon,,8,1700,,,28
3/2/2014,Mon,,8,1730,,,23
3/2/2014,Mon,,8,1800,,,17
3/2/2014,Mon,,8,1830,,,14
3/2/2014,Mon,,8,1900,,,23
3/2/2014,Mon,,8,1930,,,10
3/2/2014,Mon,,8,2000,,,17
3/2/2014,Mon,,8,2030,,,7
3/2/2014,Mon,,8,2100,,,7
3/2/2014,Mon,,8,2130,,,6
3/2/2014,Mon,,8,2200,,,5
3/2/2014,Mon,,8,2230,,,5
3/2/2014,Mon,,8,2300,,,11
3/2/2014,Mon,,8,2330,,,7
3/2/2014,Mon,,13,0,,,1
3/2/2014,Mon,,13,30,,,3
3/2/2014,Mon,,13,100,,,0
3/2/2014,Mon,,13,130,,,1
3/2/2014,Mon,,13,200,,,0
3/2/2014,Mon,,13,230,,,0
3/2/2014,Mon,,13,300,,,0
3/2/2014,Mon,,13,330,,,0
3/2/2014,Mon,,13,400,,,0
3/2/2014,Mon,,13,430,,,0
3/2/2014,Mon,,13,500,,,0
3/2/2014,Mon,,13,530,,,1
3/2/2014,Mon,,13,600,,,1
3/2/2014,Mon,,13,630,,,0
3/2/2014,Mon,,13,700,,,1
3/2/2014,Mon,,13,730,,,2
3/2/2014,Mon,,13,800,,,2
3/2/2014,Mon,,13,830,,,2
3/2/2014,Mon,,13,900,,,1
3/2/2014,Mon,,13,930,,,5
3/2/2014,Mon,,13,1000,,,6
3/2/2014,Mon,,13,1030,,,2
3/2/2014,Mon,,13,1100,,,3
3/2/2014,Mon,,13,1130,,,2
3/2/2014,Mon,,13,1200,,,0
3/2/2014,Mon,,13,1230,,,2
3/2/2014,Mon,,13,1300,,,3
3/2/2014,Mon,,13,1330,,,2
3/2/2014,Mon,,13,1400,,,6
3/2/2014,Mon,,13,1430,,,2
3/2/2014,Mon,,13,1500,,,4
3/2/2014,Mon,,13,1530,,,1
3/2/2014,Mon,,13,1600,,,5
3/2/2014,Mon,,13,1630,,,6
3/2/2014,Mon,,13,1700,,,2
3/2/2014,Mon,,13,1730,,,4
3/2/2014,Mon,,13,1800,,,1
3/2/2014,Mon,,13,1830,,,5
3/2/2014,Mon,,13,1900,,,1
3/2/2014,Mon,,13,1930,,,3
3/2/2014,Mon,,13,2000,,,2
3/2/2014,Mon,,13,2030,,,7
3/2/2014,Mon,,13,2100,,,2
3/2/2014,Mon,,13,2130,,,4
3/2/2014,Mon,,13,2200,,,1
3/2/2014,Mon,,13,2230,,,0
3/2/2014,Mon,,13,2300,,,2
3/2/2014,Mon,,13,2330,,,1
3/2/2014,Mon,,14,0,,,4
3/2/2014,Mon,,14,30,,,12
3/2/2014,Mon,,14,100,,,5
3/2/2014,Mon,,14,130,,,4
3/2/2014,Mon,,14,200,,,7
3/2/2014,Mon,,14,230,,,3
3/2/2014,Mon,,14,300,,,5
3/2/2014,Mon,,14,330,,,4
3/2/2014,Mon,,14,400,,,1
3/2/2014,Mon,,14,430,,,2
3/2/2014,Mon,,14,500,,,0
3/2/2014,Mon,,14,530,,,0
3/2/2014,Mon,,14,600,,,0
3/2/2014,Mon,,14,630,,,1
3/2/2014,Mon,,14,700,,,7
3/2/2014,Mon,,14,730,,,4
3/2/2014,Mon,,14,800,,,0
3/2/2014,Mon,,14,830,,,8
3/2/2014,Mon,,14,900,,,12
3/2/2014,Mon,,14,930,,,9
3/2/2014,Mon,,14,1000,,,16
3/2/2014,Mon,,14,1030,,,33
3/2/2014,Mon,,14,1100,,,32
3/2/2014,Mon,,14,1130,,,45
3/2/2014,Mon,,14,1200,,,47
3/2/2014,Mon,,14,1230,,,25
3/2/2014,Mon,,14,1300,,,37
3/2/2014,Mon,,14,1330,,,47
3/2/2014,Mon,,14,1400,,,34
3/2/2014,Mon,,14,1430,,,38
3/2/2014,Mon,,14,1500,,,45
3/2/2014,Mon,,14,1530,,,32
3/2/2014,Mon,,14,1600,,,51
3/2/2014,Mon,,14,1630,,,46
3/2/2014,Mon,,14,1700,,,34
3/2/2014,Mon,,14,1730,,,43
3/2/2014,Mon,,14,1800,,,30
3/2/2014,Mon,,14,1830,,,21
3/2/2014,Mon,,14,1900,,,10
3/2/2014,Mon,,14,1930,,,23
3/2/2014,Mon,,14,2000,,,20
3/2/2014,Mon,,14,2030,,,6
3/2/2014,Mon,,14,2100,,,7
3/2/2014,Mon,,14,2130,,,23
3/2/2014,Mon,,14,2200,,,21
3/2/2014,Mon,,14,2230,,,13
3/2/2014,Mon,,14,2300,,,11
3/2/2014,Mon,,14,2330,,,9
3/2/2014,Mon,,31,0,,,1
3/2/2014,Mon,,31,30,,,0
3/2/2014,Mon,,31,100,,,0
3/2/2014,Mon,,31,130,,,0
3/2/2014,Mon,,31,200,,,0
3/2/2014,Mon,,31,230,,,0
3/2/2014,Mon,,31,300,,,0
3/2/2014,Mon,,31,330,,,0
3/2/2014,Mon,,31,400,,,0
3/2/2014,Mon,,31,430,,,0
3/2/2014,Mon,,31,500,,,1
3/2/2014,Mon,,31,530,,,0
3/2/2014,Mon,,31,600,,,0
3/2/2014,Mon,,31,630,,,0
3/2/2014,Mon,,31,700,,,2
3/2/2014,Mon,,31,730,,,1
3/2/2014,Mon,,31,800,,,2
3/2/2014,Mon,,31,830,,,3
3/2/2014,Mon,,31,900,,,1
3/2/2014,Mon,,31,930,,,0
3/2/2014,Mon,,31,1000,,,3
3/2/2014,Mon,,31,1030,,,0
3/2/2014,Mon,,31,1100,,,2
3/2/2014,Mon,,31,1130,,,0
3/2/2014,Mon,,31,1200,,,2
3/2/2014,Mon,,31,1230,,,3
3/2/2014,Mon,,31,1300,,,0
3/2/2014,Mon,,31,1330,,,3
3/2/2014,Mon,,31,1400,,,0
3/2/2014,Mon,,31,1430,,,2
3/2/2014,Mon,,31,1500,,,0
3/2/2014,Mon,,31,1530,,,1
3/2/2014,Mon,,31,1600,,,3
3/2/2014,Mon,,31,1630,,,3
3/2/2014,Mon,,31,1700,,,2
3/2/2014,Mon,,31,1730,,,1
3/2/2014,Mon,,31,1800,,,1
3/2/2014,Mon,,31,1830,,,2
3/2/2014,Mon,,31,1900,,,1
3/2/2014,Mon,,31,1930,,,4
3/2/2014,Mon,,31,2000,,,3
3/2/2014,Mon,,31,2030,,,0
3/2/2014,Mon,,31,2100,,,0
3/2/2014,Mon,,31,2130,,,0
3/2/2014,Mon,,31,2200,,,0
3/2/2014,Mon,,31,2230,,,0
3/2/2014,Mon,,31,2300,,,0
3/2/2014,Mon,,31,2330,,,4
3/2/2014,Mon,,40,0,,,0
3/2/2014,Mon,,40,30,,,0
3/2/2014,Mon,,40,100,,,0
3/2/2014,Mon,,40,130,,,0
3/2/2014,Mon,,40,200,,,0
3/2/2014,Mon,,40,230,,,0
3/2/2014,Mon,,40,300,,,0
3/2/2014,Mon,,40,330,,,0
3/2/2014,Mon,,40,400,,,0
3/2/2014,Mon,,40,430,,,0
3/2/2014,Mon,,40,500,,,0
3/2/2014,Mon,,40,530,,,0
3/2/2014,Mon,,40,600,,,0
3/2/2014,Mon,,40,630,,,0
3/2/2014,Mon,,40,700,,,0
3/2/2014,Mon,,40,730,,,0
3/2/2014,Mon,,40,800,,,0
3/2/2014,Mon,,40,830,,,0
3/2/2014,Mon,,40,900,,,0
3/2/2014,Mon,,40,930,,,0
3/2/2014,Mon,,40,1000,,,0
3/2/2014,Mon,,40,1030,,,0
3/2/2014,Mon,,40,1100,,,0
3/2/2014,Mon,,40,1130,,,0
3/2/2014,Mon,,40,1200,,,0
3/2/2014,Mon,,40,1230,,,0
3/2/2014,Mon,,40,1300,,,0
3/2/2014,Mon,,40,1330,,,0
3/2/2014,Mon,,40,1400,,,0
3/2/2014,Mon,,40,1430,,,0
3/2/2014,Mon,,40,1500,,,0
3/2/2014,Mon,,40,1530,,,0
3/2/2014,Mon,,40,1600,,,0
3/2/2014,Mon,,40,1630,,,0
3/2/2014,Mon,,40,1700,,,0
3/2/2014,Mon,,40,1730,,,0
3/2/2014,Mon,,40,1800,,,0
3/2/2014,Mon,,40,1830,,,0
3/2/2014,Mon,,40,1900,,,0
3/2/2014,Mon,,40,1930,,,0
3/2/2014,Mon,,40,2000,,,0
3/2/2014,Mon,,40,2030,,,0
